Package,Class,Field,Type,Description Rating,Has Example?
excel,Excel.BuiltInStyle,"emphasis3",EnumField,Great,false
excel,Excel.BuiltInStyle,"explanatoryText",EnumField,Great,false
excel,Excel.BuiltInStyle,"good",EnumField,Great,false
excel,Excel.BuiltInStyle,"heading1",EnumField,Great,false
excel,Excel.BuiltInStyle,"heading2",EnumField,Great,false
excel,Excel.BuiltInStyle,"heading3",EnumField,Great,false
excel,Excel.BuiltInStyle,"heading4",EnumField,Great,false
excel,Excel.BuiltInStyle,"hlink",EnumField,Great,false
excel,Excel.BuiltInStyle,"hlinkTrav",EnumField,Great,false
excel,Excel.BuiltInStyle,"input",EnumField,Great,false
excel,Excel.BuiltInStyle,"linkedCell",EnumField,Great,false
excel,Excel.BuiltInStyle,"neutral",EnumField,Great,false
excel,Excel.BuiltInStyle,"normal",EnumField,Great,false
excel,Excel.BuiltInStyle,"note",EnumField,Great,false
excel,Excel.BuiltInStyle,"output",EnumField,Great,false
excel,Excel.BuiltInStyle,"percent",EnumField,Great,false
excel,Excel.BuiltInStyle,"sheetTitle",EnumField,Great,false
excel,Excel.BuiltInStyle,"total",EnumField,Great,false
excel,Excel.BuiltInStyle,"warningText",EnumField,Great,false
excel,Excel.BuiltInStyle,"wholeComma",EnumField,Great,false
excel,Excel.BuiltInStyle,"wholeDollar",EnumField,Great,false
excel,Excel.BuiltInTableStyle,N/A,Enum,Good,false
excel,Excel.BuiltInTableStyle,"dark1",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"dark10",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"dark11",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"dark2",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"dark3",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"dark4",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"dark5",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"dark6",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"dark7",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"dark8",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"dark9",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light1",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light10",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light11",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light12",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light13",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light14",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light15",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light16",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light17",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light18",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light19",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light2",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light20",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light21",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light3",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light4",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light5",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light6",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light7",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light8",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"light9",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium1",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium10",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium11",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium12",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium13",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium14",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium15",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium16",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium17",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium18",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium19",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium2",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium20",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium21",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium22",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium23",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium24",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium25",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium26",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium27",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium28",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium3",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium4",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium5",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium6",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium7",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium8",EnumField,Great,false
excel,Excel.BuiltInTableStyle,"medium9",EnumField,Great,false
excel,Excel.BusyErrorCellValue,N/A,Interface,Good,false
excel,Excel.BusyErrorCellValue,"basicType",Property,Excellent,false
excel,Excel.BusyErrorCellValue,"basicValue",Property,Excellent,false
excel,Excel.BusyErrorCellValue,"errorSubType",Property,Great,false
excel,Excel.BusyErrorCellValue,"errorType",Property,Great,false
excel,Excel.BusyErrorCellValue,"type",Property,Good,false
excel,Excel.BusyErrorCellValueSubType,N/A,Enum,Good,false
excel,Excel.BusyErrorCellValueSubType,"externalLinksGeneric",EnumField,Excellent,false
excel,Excel.BusyErrorCellValueSubType,"loadingImage",EnumField,Excellent,false
excel,Excel.BusyErrorCellValueSubType,"placeholderInFormula",EnumField,Excellent,false
excel,Excel.BusyErrorCellValueSubType,"unknown",EnumField,Excellent,false
excel,Excel.CalcErrorCellValue,N/A,Interface,Good,false
excel,Excel.CalcErrorCellValue,"basicType",Property,Excellent,false
excel,Excel.CalcErrorCellValue,"basicValue",Property,Excellent,false
excel,Excel.CalcErrorCellValue,"errorSubType",Property,Great,false
excel,Excel.CalcErrorCellValue,"errorType",Property,Great,false
excel,Excel.CalcErrorCellValue,"functionName",Property,Great,false
excel,Excel.CalcErrorCellValue,"type",Property,Good,false
excel,Excel.CalcErrorCellValueSubType,N/A,Enum,Good,false
excel,Excel.CalcErrorCellValueSubType,"arrayOfArrays",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"arrayOfRanges",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"dataTableReferencedPendingFormula",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"emptyArray",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"eRegexReplaceCharLimit",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"externalQueryRef",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"functionInCell",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"imageExceedsSizeLimit",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"invalidPythonObject",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"lambdaInCell",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"pythonGridQuery",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"pythonPowerQueryDataUploadEtagChanged",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"pythonPowerQueryDataUploadSizeLimitExceeded",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"queryInCell",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"requestTooLarge",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"textOverflow",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"tooDeeplyNested",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"tooManyCells",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"unexpectedReturnValue",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"uninitializedPythonObject",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"unknown",EnumField,Excellent,false
excel,Excel.CalcErrorCellValueSubType,"unsupportedLifting",EnumField,Excellent,false
excel,Excel.CalculationMode,N/A,Enum,Missing,false
excel,Excel.CalculationMode,"automatic",EnumField,Excellent,false
excel,Excel.CalculationMode,"automaticExceptTables",EnumField,Great,false
excel,Excel.CalculationMode,"manual",EnumField,Great,false
excel,Excel.CalculationState,N/A,Enum,Great,false
excel,Excel.CalculationState,"calculating",EnumField,Great,false
excel,Excel.CalculationState,"done",EnumField,Great,false
excel,Excel.CalculationState,"pending",EnumField,Great,false
excel,Excel.CalculationType,N/A,Enum,Missing,false
excel,Excel.CalculationType,"full",EnumField,Great,false
excel,Excel.CalculationType,"fullRebuild",EnumField,Great,false
excel,Excel.CalculationType,"recalculate",EnumField,Great,false
excel,Excel.CardLayout,N/A,TypeAlias,Good,false
excel,Excel.CardLayoutListSection,N/A,Interface,Fine,false
excel,Excel.CardLayoutListSection,"layout",Property,Great,false
excel,Excel.CardLayoutPropertyReference,N/A,Interface,Fine,false
excel,Excel.CardLayoutPropertyReference,"property",Property,Great,false
excel,Excel.CardLayoutSection,N/A,TypeAlias,Good,false
excel,Excel.CardLayoutSectionStandardProperties,N/A,Interface,Fine,false
excel,Excel.CardLayoutSectionStandardProperties,"collapsed",Property,Great,false
excel,Excel.CardLayoutSectionStandardProperties,"collapsible",Property,Excellent,false
excel,Excel.CardLayoutSectionStandardProperties,"properties",Property,Great,false
excel,Excel.CardLayoutSectionStandardProperties,"title",Property,Great,false
excel,Excel.CardLayoutStandardProperties,N/A,Interface,Fine,false
excel,Excel.CardLayoutStandardProperties,"mainImage",Property,Great,false
excel,Excel.CardLayoutStandardProperties,"sections",Property,Good,false
excel,Excel.CardLayoutStandardProperties,"subTitle",Property,Great,false
excel,Excel.CardLayoutStandardProperties,"title",Property,Excellent,false
excel,Excel.CardLayoutTableSection,N/A,Interface,Fine,false
excel,Excel.CardLayoutTableSection,"layout",Property,Great,false
excel,Excel.CardLayoutTwoColumnSection,N/A,Interface,Fine,false
excel,Excel.CardLayoutTwoColumnSection,"layout",Property,Great,false
excel,Excel.CellBorder,N/A,Interface,Great,false
excel,Excel.CellBorder,"color",Property,Great,false
excel,Excel.CellBorder,"style",Property,Great,false
excel,Excel.CellBorder,"tintAndShade",Property,Great,false
excel,Excel.CellBorder,"weight",Property,Great,false
excel,Excel.CellBorderCollection,N/A,Interface,Great,false
excel,Excel.CellBorderCollection,"bottom",Property,Great,false
excel,Excel.CellBorderCollection,"diagonalDown",Property,Great,false
excel,Excel.CellBorderCollection,"diagonalUp",Property,Great,false
excel,Excel.CellBorderCollection,"horizontal",Property,Great,false
excel,Excel.CellBorderCollection,"left",Property,Great,false
excel,Excel.CellBorderCollection,"right",Property,Great,false
excel,Excel.CellBorderCollection,"top",Property,Great,false
excel,Excel.CellBorderCollection,"vertical",Property,Great,false
excel,Excel.CellControl,N/A,TypeAlias,Good,false
excel,Excel.CellControlType,N/A,Enum,Good,false
excel,Excel.CellControlType,"checkbox",EnumField,Great,false
excel,Excel.CellControlType,"empty",EnumField,Great,false
excel,Excel.CellControlType,"mixed",EnumField,Great,false
excel,Excel.CellControlType,"unknown",EnumField,Great,false
excel,Excel.CellProperties,N/A,Interface,Good,false
excel,Excel.CellProperties,"address",Property,Great,false
excel,Excel.CellProperties,"addressLocal",Property,Great,false
excel,Excel.CellProperties,"hidden",Property,Great,false
excel,Excel.CellPropertiesBorderLoadOptions,N/A,Interface,Fine,false
excel,Excel.CellPropertiesBorderLoadOptions,"color",Property,Great,false
excel,Excel.CellPropertiesBorderLoadOptions,"style",Property,Great,false
excel,Excel.CellPropertiesBorderLoadOptions,"tintAndShade",Property,Great,false
excel,Excel.CellPropertiesBorderLoadOptions,"weight",Property,Great,false
excel,Excel.CellPropertiesFill,N/A,Interface,Great,false
excel,Excel.CellPropertiesFill,"color",Property,Great,false
excel,Excel.CellPropertiesFill,"pattern",Property,Great,false
excel,Excel.CellPropertiesFill,"patternColor",Property,Great,false
excel,Excel.CellPropertiesFill,"patternTintAndShade",Property,Great,false
excel,Excel.CellPropertiesFill,"tintAndShade",Property,Great,false
excel,Excel.CellPropertiesFillLoadOptions,N/A,Interface,Fine,false
excel,Excel.CellPropertiesFillLoadOptions,"color",Property,Great,false
excel,Excel.CellPropertiesFillLoadOptions,"pattern",Property,Great,false
excel,Excel.CellPropertiesFillLoadOptions,"patternColor",Property,Great,false
excel,Excel.CellPropertiesFillLoadOptions,"patternTintAndShade",Property,Great,false
excel,Excel.CellPropertiesFillLoadOptions,"tintAndShade",Property,Great,false
excel,Excel.CellPropertiesFont,N/A,Interface,Great,false
excel,Excel.CellPropertiesFont,"bold",Property,Great,false
excel,Excel.CellPropertiesFont,"color",Property,Great,false
excel,Excel.CellPropertiesFont,"italic",Property,Great,false
excel,Excel.CellPropertiesFont,"name",Property,Great,false
excel,Excel.CellPropertiesFont,"size",Property,Great,false
excel,Excel.CellPropertiesFont,"strikethrough",Property,Great,false
excel,Excel.CellPropertiesFont,"subscript",Property,Great,false
excel,Excel.CellPropertiesFont,"superscript",Property,Great,false
excel,Excel.CellPropertiesFont,"tintAndShade",Property,Great,false
excel,Excel.CellPropertiesFont,"underline",Property,Great,false
excel,Excel.CellPropertiesFontLoadOptions,N/A,Interface,Fine,false
excel,Excel.CellPropertiesFontLoadOptions,"bold",Property,Great,false
excel,Excel.CellPropertiesFontLoadOptions,"color",Property,Great,false
excel,Excel.CellPropertiesFontLoadOptions,"italic",Property,Great,false
excel,Excel.CellPropertiesFontLoadOptions,"name",Property,Great,false
excel,Excel.CellPropertiesFontLoadOptions,"size",Property,Great,false
excel,Excel.CellPropertiesFontLoadOptions,"strikethrough",Property,Great,false
excel,Excel.CellPropertiesFontLoadOptions,"subscript",Property,Great,false
excel,Excel.CellPropertiesFontLoadOptions,"superscript",Property,Great,false
excel,Excel.CellPropertiesFontLoadOptions,"tintAndShade",Property,Great,false
excel,Excel.CellPropertiesFontLoadOptions,"underline",Property,Great,false
excel,Excel.CellPropertiesFormat,N/A,Interface,Excellent,false
excel,Excel.CellPropertiesFormat,"autoIndent",Property,Great,false
excel,Excel.CellPropertiesFormat,"borders",Property,Great,false
excel,Excel.CellPropertiesFormat,"fill",Property,Great,false
excel,Excel.CellPropertiesFormat,"font",Property,Great,false
excel,Excel.CellPropertiesFormat,"horizontalAlignment",Property,Great,false
excel,Excel.CellPropertiesFormat,"indentLevel",Property,Great,false
excel,Excel.CellPropertiesFormat,"protection",Property,Great,false
excel,Excel.CellPropertiesFormat,"readingOrder",Property,Great,false
excel,Excel.CellPropertiesFormat,"shrinkToFit",Property,Great,false
excel,Excel.CellPropertiesFormat,"textOrientation",Property,Great,false
excel,Excel.CellPropertiesFormat,"useStandardHeight",Property,Great,false
excel,Excel.CellPropertiesFormat,"useStandardWidth",Property,Great,false
excel,Excel.CellPropertiesFormat,"verticalAlignment",Property,Great,false
excel,Excel.CellPropertiesFormat,"wrapText",Property,Great,false
excel,Excel.CellPropertiesFormatLoadOptions,N/A,Interface,Good,false
excel,Excel.CellPropertiesFormatLoadOptions,"autoIndent",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"borders",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"fill",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"font",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"horizontalAlignment",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"indentLevel",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"protection",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"readingOrder",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"shrinkToFit",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"textOrientation",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"useStandardHeight",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"useStandardWidth",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"verticalAlignment",Property,Excellent,false
excel,Excel.CellPropertiesFormatLoadOptions,"wrapText",Property,Excellent,false
excel,Excel.CellPropertiesLoadOptions,N/A,Interface,Good,false
excel,Excel.CellPropertiesLoadOptions,"address",Property,Excellent,false
excel,Excel.CellPropertiesLoadOptions,"addressLocal",Property,Excellent,false
excel,Excel.CellPropertiesLoadOptions,"format",Property,Excellent,false
excel,Excel.CellPropertiesLoadOptions,"hidden",Property,Excellent,false
excel,Excel.CellPropertiesLoadOptions,"hyperlink",Property,Excellent,false
excel,Excel.CellPropertiesLoadOptions,"style",Property,Excellent,false
excel,Excel.CellPropertiesLoadOptions,"textRuns",Property,Great,false
excel,Excel.CellPropertiesProtection,N/A,Interface,Great,false
excel,Excel.CellPropertiesProtection,"formulaHidden",Property,Great,false
excel,Excel.CellPropertiesProtection,"locked",Property,Great,false
excel,Excel.CellValue,N/A,TypeAlias,Good,false
excel,Excel.CellValueAndPropertyMetadata,N/A,TypeAlias,Excellent,false
